Month,Scope,Case_ID,Tier,Case_Type,Segment,Factor,Case_Name_TH,Input_Rebased,SA,SA_Floored,SA_Rebased,MA3_Centered
2022-05,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,32.0000000000,31.5893529745,31.5893529745,32.0478121806,32.1531593213
2022-06,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,29.6000000000,29.9039082890,29.9039082890,30.3379064802,29.5818189646
2022-07,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,25.0000000000,25.9826496320,25.9826496320,26.3597382330,27.6434669552
2022-08,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,25.6000000000,25.8574840903,25.8574840903,26.2327561523,26.2147555008
2022-09,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,26.0000000000,25.6790891178,25.6790891178,26.0517721170,25.2873069372
2022-10,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,25.2000000000,23.2401067206,23.2401067206,23.5773925423,24.0326949292
2022-11,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,24.2000000000,22.1474915322,22.1474915322,22.4689201284,23.1846726158
2022-12,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,26.2000000000,23.1714162659,23.1714162659,23.5077051767,23.5614357972
2023-01,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,22.0000000000,24.3542269348,24.3542269348,24.7076820864,25.1377727151
2023-02,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,25.0000000000,26.8088515364,26.8088515364,27.1979308822,26.5144373264
2023-03,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,25.4000000000,27.2423285723,27.2423285723,27.6376990105,27.0924311916
2023-04,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,26.6000000000,26.0634030986,26.0634030986,26.4416636822,26.8212525452
2023-05,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,25.8000000000,26.0069536157,26.0069536157,26.3843949428,26.9833209676
2023-06,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,27.6000000000,27.7215784420,27.7215784420,28.1239042779,27.1879044390
2023-07,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,25.4000000000,26.6683735210,26.6683735210,27.0554140963,26.6837928162
2023-08,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,24.2000000000,24.5162534173,24.5162534173,24.8720600743,24.0500341996
2023-09,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,19.4000000000,19.9333341038,19.9333341038,20.2226284282,22.4853014465
2023-10,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,24.0000000000,22.0413280020,22.0413280020,22.3612158371,21.2997750404
2023-11,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,23.0000000000,21.0105527575,21.0105527575,21.3154808560,21.2231676415
2023-12,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,22.8000000000,19.7067996230,19.7067996230,19.9928062315,20.9572182811
2024-01,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,19.8000000000,21.2548935173,21.2548935173,21.5633677559,19.8794721841
2024-02,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,16.8000000000,17.8235674790,17.8235674790,18.0822425649,18.8734407702
2024-03,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,15.2000000000,16.7318806560,16.7318806560,16.9747119899,17.2474846157
2024-04,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,16.6000000000,16.4468052835,16.4468052835,16.6854992922,16.8717243102
2024-05,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,16.0000000000,16.7124128527,16.7124128527,16.9549616486,17.0147895624
2024-06,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,17.0000000000,17.1549365628,17.1549365628,17.4039077463,17.4619356107
2024-07,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,16.4000000000,17.7690535175,17.7690535175,18.0269374372,17.3646528641
2024-08,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,16.2000000000,16.4247396409,16.4247396409,16.6631134088,17.3497574655
2024-09,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,15.8000000000,17.1108896244,17.1108896244,17.3592215506,15.3522972648
2024-10,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,13.8000000000,11.8623967717,11.8623967717,12.0345568350,14.7177711999
2024-11,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,16.4000000000,14.5483930382,14.5483930382,14.7595352141,16.9519622516
2024-12,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,26.8000000000,23.7175792804,23.7175792804,24.0617947057,17.8659948394
2025-01,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,14.0000000000,14.5652675215,14.5652675215,14.7766545983,19.0957392172
2025-02,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,17.6000000000,18.1848499359,18.1848499359,18.4487683476,15.8007003390
2025-03,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,12.4000000000,13.9738739441,13.9738739441,14.1766780711,13.6442036427
2025-04,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,8.0000000000,8.1883265673,8.1883265673,8.3071645093,11.7469964518
2025-05,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,11.8000000000,12.5746497186,12.5746497186,12.7571467748,11.0460236790
2025-06,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,11.8000000000,11.9010388731,11.9010388731,12.0737597528,10.6221150185
2025-07,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,5.6000000000,6.9347932314,6.9347932314,7.0354385280,9.8603231926
2025-08,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,10.0000000000,10.3219676247,10.3219676247,10.4717712970,8.8208780464
2025-09,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,7.4000000000,8.8273127072,8.8273127072,8.9554243142,9.9712756933
2025-10,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,12.0000000000,10.3366152145,10.3366152145,10.4866314687,10.4498856586
2025-11,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,13.4000000000,11.7372572906,11.7372572906,11.9076011929,11.2893697096
2025-12,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,14.2000000000,11.3097372034,11.3097372034,11.4738764671,13.6806665872
2026-01,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,17.4000000000,17.4078799276,17.4078799276,17.6605221016,12.1508117282
2026-02,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,7.0000000000,7.2133486191,7.2133486191,7.3180366158,10.8951538107
2026-03,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,6.2000000000,7.5966518034,7.5966518034,7.7069027148,7.6840753587
2026-04,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,7.6000000000,7.9124525882,7.9124525882,8.0272867456,7.5711618787
2026-05,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,6.0000000000,6.8794540221,6.8794540221,6.9792961757,7.1499870077
2026-06,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,6.0000000000,6.3512025115,6.3512025115,6.4433781019,6.9756016079
2026-07,REG_ISAN5,FU064,T1,keyword,Formal,Push,รายงานตัวว่างงาน,6.0000000000,7.3967803871,7.3967803871,7.5041305461,6.9737543240
2014-01,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,0.0406384279,0.0406384279,0.0410280327,0.0205140163
2014-02,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,-0.0195432842,0.0000000000,0.0000000000,0.0136760109
2014-03,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,-0.5884121279,0.0000000000,0.0000000000,0.0000000000
2014-04,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,-0.6846505915,0.0000000000,0.0000000000,0.0000000000
2014-05,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,-0.2341604787,0.0000000000,0.0000000000,0.0000000000
2014-06,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,-0.2251993615,0.0000000000,0.0000000000,0.1905033807
2014-07,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,0.5660830456,0.5660830456,0.5715101420,0.2456918487
2014-08,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,0.1639931847,0.1639931847,0.1655654042,0.2494754507
2014-09,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,0.0112430178,0.0112430178,0.0113508058,0.4032696372
2014-10,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,1.0230842870,1.0230842870,1.0328927015,0.3480811691
2014-11,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,-0.2641344651,0.0000000000,0.0000000000,0.3813678407
2014-12,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,0.1101547557,0.1101547557,0.1112108207,0.1712922018
2015-01,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,0.3988420450,0.3988420450,0.4026657848,0.2053484222
2015-02,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,0.1011984612,0.1011984612,0.1021686612,0.1682781487
2015-03,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,-0.7850525413,0.0000000000,0.0000000000,0.0340562204
2015-04,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,-0.9727458141,0.0000000000,0.0000000000,0.0000000000
2015-05,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,-0.2286957367,0.0000000000,0.0000000000,0.0000000000
2015-06,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,-0.3041645898,0.0000000000,0.0000000000,0.2040627898
2015-07,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,0.6063749900,0.6063749900,0.6121883695,0.2422633678
2015-08,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,0.1135134686,0.1135134686,0.1146017339,0.2422633678
2015-09,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,-0.1668311907,0.0000000000,0.0000000000,0.4137976149
2015-10,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,1.1160910312,1.1160910312,1.1267911109,0.3755970370
2015-11,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,-0.1528420643,0.0000000000,0.0000000000,0.4920921157
2015-12,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,0.3461665023,0.3461665023,0.3494852362,0.4148406646
2016-01,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,0.8865374320,0.8865374320,0.8950367577,0.5020249858
2016-02,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,0.2590692400,0.2590692400,0.2615529635,0.3855299071
2016-03,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,-0.9955282872,0.0000000000,0.0000000000,0.0871843212
2016-04,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,-1.3783620085,0.0000000000,0.0000000000,0.0000000000
2016-05,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,-0.3728578185,0.0000000000,0.0000000000,0.0000000000
2016-06,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,-0.4952881509,0.0000000000,0.0000000000,0.2584223428
2016-07,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,0.0000000000,0.7679050437,0.7679050437,0.7752670285,0.5696138272
2016-08,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,1.0000000000,0.9247091711,0.9247091711,0.9335744531,1.1223960493
2016-09,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,2.2000000000,1.6425989013,1.6425989013,1.6583466662,1.7260364472
2016-10,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,1.4000000000,2.5616296153,2.5616296153,2.5861882223,3.0534480343
2016-11,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,4.8000000000,4.8691283789,4.8691283789,4.9158092143,4.4629385737
2016-12,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,5.4000000000,5.8309166856,5.8309166856,5.8868182846,7.1691826469
2017-01,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,9.0000000000,10.6032658397,10.6032658397,10.7049204417,7.1843704516
2017-02,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,4.2000000000,4.9142591200,4.9142591200,4.9613726285,7.5504619457
2017-03,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,7.8000000000,6.9187618840,6.9187618840,6.9850927670,6.3117535662
2017-04,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,8.6000000000,6.9224292606,6.9224292606,6.9887953031,6.4309359353
2017-05,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,6.2000000000,5.2684109375,5.2684109375,5.3189197359,6.2529293333
2017-06,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,7.2000000000,6.3898131637,6.3898131637,6.4510729609,5.3447249096
2017-07,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,3.4000000000,4.2236890897,4.2236890897,4.2641820321,5.5106583996
2017-08,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,5.8000000000,5.7614842626,5.7614842626,5.8167202058,5.0943013261
2017-09,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,6.4000000000,5.1526032026,5.1526032026,5.2020017404,5.1777401660
2017-10,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,3.2000000000,4.4716285878,4.4716285878,4.5144985518,5.7869684683
2017-11,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,7.4000000000,7.5718133582,7.5718133582,7.6444051129,6.0418474419
2017-12,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,5.6000000000,5.9099790827,5.9099790827,5.9666386610,6.7659541899
2018-01,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,4.4000000000,6.6233203414,6.6233203414,6.6868187959,7.7216959573
2018-02,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,9.0000000000,10.4118113072,10.4118113072,10.5116304149,9.9791229169
2018-03,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,13.2000000000,12.6179499538,12.6179499538,12.7389195400,11.7161903835
2018-04,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,13.8000000000,11.7850368332,11.7850368332,11.8980211955,11.1270994563
2018-05,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,10.0000000000,8.6613206599,8.6613206599,8.7443576334,9.9013335266
2018-06,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,9.8000000000,8.9755720172,8.9755720172,9.0616217508,9.2471021351
2018-07,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,8.6000000000,9.8409805268,9.8409805268,9.9353270210,10.6620318461
2018-08,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,13.0000000000,12.8658010068,12.8658010068,12.9891467665,8.1882162753
2018-09,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,3.6000000000,1.6245998323,1.6245998323,1.6401750383,7.8158886698
2018-10,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,7.8000000000,8.7346046501,8.7346046501,8.8183442047,6.1188357541
2018-11,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,8.0000000000,7.8229882253,7.8229882253,7.8979880194,7.7839331096
2018-12,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,6.8000000000,6.5724562890,6.5724562890,6.6354671046,9.0274881738
2019-01,REG_ISAN5,FU078,T1,keyword,Formal,Push,ว่างงาน รายงานตัว,9.4000000000,12.4298432100,12.4298432100,12.5490093974,11.0255625484
